admissions,answerurl,belong,central,city_id,city_name,code_enroll,county_id,county_name,department,doublehigh,dual_class,dual_class_name,f211,f985,is_logo,is_recruitment,is_top,level,level_name,name,nature,nature_name,province_id,province_name,rank,rank_type,school_id,school_type,special,type,type_name,view_month,view_month_number,view_total,view_total_number,view_week,view_week_number,view_year,wangzi,dianhua,youxiang,zhandi,weizhi
2,,江苏省,2,3207,连云港市,1105000,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,连云港职业技术学院,36000,公办,32,江苏,,,2203,6001,[],5001,理工类,5120,5120,19.1w,190563,746,746,0,http://www.lygtc.edu.cn/zsxxw/http://www.lygtc.edu.cn/,"0518-85985555,0518-85985678",lygtczjb@126.com,占地面积（亩）：1150,学校地址：江苏省连云港市晨光路2号
2,https://answer.eol.cn/fillmess/index?id=1990&source=zsgk_app,辽宁省,2,2107,锦州市,1290000,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,辽宁石化职业技术学院,36000,公办,21,辽宁,,,1692,6001,[],5001,理工类,1059,1059,19.1w,190540,36,36,0,http://125.222.104.13/zs/http://www.lnpc.edu.cn,"0416-3212043,0416-3212034",,占地面积（亩）：149,学校地址：辽宁省锦州市古塔区北京路二段四号
2,,河北省,2,1301,石家庄市,1418500,130123,正定县,2,0,38003,,2,2,1,1,2,2002,专科（高职）,河北正定师范高等专科学校,36000,公办,13,河北,,,2306,6001,[],5000,综合类,6322,6322,19.4w,193515,6322,6322,0,http://www.sjzkg.edu.cn/c/kgyzsxxw/http://www.sjzkg.edu.cn,"0311-83706172,0311-83706100",sjzkgyzb@qq.com,占地面积（亩）：346,"学校地址：校本部：河北省石家庄市正定华安西路29号,南校区：河北省石家庄市裕华区太行大街202号"
2,,河南省,2,4107,新乡市,1424500,410772,新乡经济技术开发区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,新乡职业技术学院,36000,公办,41,河南,,,2446,6001,[],5000,综合类,3419,3419,19.4w,193559,3419,3419,0,http://xxvtc.university-hr.com/http://www.xxvtc.edu.cn/,"0373-3720999,0373-3720555",,占地面积（亩）：2450,学校地址：河南省新乡市新乡经济技术开发区经三路6号
2,https://answer.eol.cn/fillmess/index?id=3211&source=zsgk_app,四川省教育厅,2,5119,巴中市,1448300,511902,巴州区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,巴中职业技术学院,36001,民办,51,四川,,,3127,6001,[],5000,综合类,9783,9783,20.4w,203803,9783,9783,0,https://www.bzzyjsxy.cn/s.php/zhaoshengwang/https://www.bzzyjsxy.cn/,0827-6666666,,占地面积（亩）：550,学校地址：四川省巴中市经济开发区安康路3号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,新疆生产建设兵团,2,6590,自治区直辖县级行政区划,1395600,659001,石河子市,2,0,38003,,2,2,1,1,2,2002,专科（高职）,新疆石河子职业技术学院,36000,公办,65,新疆,,,2076,6001,[],5001,理工类,4059,4059,19.4w,194171,423,423,0,http://www.shzv.edu.cn/zs/http://www.shzv.edu.cn,"0993-2059598,0993-2059569,0993-2059538",xjszyzb@sina.com,占地面积（亩）：915,学校地址：新疆维吾尔自治区石河子市北五路185号（石河子经济技术开发区）
2,,江苏省,2,3201,南京市,1267800,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,江苏联合职业技术学院,36000,公办,32,江苏,,,2208,6001,[],5000,综合类,1969,1969,18.4w,183608,1969,1969,0,http://www.juti.cn/zsjy/http://www.juti.cn/,"025-84124716,025-84124508",,占地面积（亩）：10000,学校地址：江苏省南京市中山门外麒麟门麒西路68号
2,,天津市,2,1201,天津市,1288200,120104,南开区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,天津艺术职业学院,36000,公办,12,天津,,,857,6001,[],5009,艺术类,2515,2515,18.5w,185333,2515,2515,0,http://www.arttj.cn/page/Default.asp?pageID=59#Menu=ChildMenu2http://www.arttj.cn/,022-23855353,tjyszb@126.com,占地面积（亩）：97,"学校地址：天津市河东区娄山道27号,天津市南开区苍穹道8号"
2,,辽宁省教育厅,2,2102,大连市,1396100,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,大连枫叶职业技术学院,36001,民办,21,辽宁,,,1700,6001,[],5001,理工类,1246,1246,18.2w,182152,165,165,0,http://zjw.dlfy.edu.cn/index.jsphttp://www.dlxgjy.com,"0411-84899111,0411-84899222",dlxgjy@163.com,占地面积（亩）：150,学校地址：辽宁省大连市甘井子区营城子镇大黑石度假村
2,https://answer.eol.cn/fillmess/index?id=2291&source=zsgk_app,湖南省,2,4306,岳阳市,1304500,430621,岳阳县,2,0,38003,,2,2,1,1,2,2002,专科（高职）,湖南石油化工职业技术学院,36000,公办,43,湖南,,,2023,6001,[],5001,理工类,3303,3303,18.9w,189173,90,90,0,http://www.hnshzy.cn/zsxx/http://www.hnshzy.cn,"0730-3066601,0730-3066602",,占地面积（亩）：440,学校地址：湖南省岳阳市湘北大道188号
2,https://answer.eol.cn/fillmess/index?id=2553&source=zsgk_app,吉林省,2,2206,白山市,1419000,220602,浑江区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,长白山职业技术学院,36000,公办,22,吉林,,,2312,6001,[],5001,理工类,1818,1818,18.3w,183192,813,813,0,http://www.cbsvtc.com.cn/index.php?m=content&c=index&a=lists&catid=25http://www.cbsvtc.com.cn,0439-3328604,3328604@163.com,占地面积（亩）：291,学校地址：吉林省白山市浑江区北安大街2998号
2,https://answer.eol.cn/fillmess/index?id=1877&source=zsgk_app,贵州省,2,5204,安顺市,1282100,520402,西秀区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,安顺职业技术学院,36000,公办,52,贵州,,,1567,6001,[],5000,综合类,809,809,18.4w,183965,322,322,0,http://www.asotc.cn/zsw/http://www.asotc.cn,0851-33229847,aszyzb@163.com,占地面积（亩）：1460,学校地址：贵州省安顺市西秀工业园区两六路与二环路交叉口
2,,河北省教育厅,2,1301,石家庄市,1340000,130102,长安区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,石家庄理工职业学院,36001,民办,13,河北,,,2311,6001,[],5001,理工类,6432,6432,18.9w,188624,6432,6432,0,https://www.sjzlg.com/recruithttps://www.sjzlg.com/,"0311-83930066,0311-83930666",ligong2010@126.com,占地面积（亩）：1626,学校地址：河北省石家庄市中山西路石柏南大街石家庄理工职业学院
2,,安徽省,2,3406,淮北市,1096300,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,淮北职业技术学院,36000,公办,34,安徽,,,1806,6001,[],5000,综合类,3012,3012,18.4w,183968,150,150,0,http://www.hbtc.edu.cn/content/channel/5b6bd5447f8b9aad45cc1e34/http://www.hbtc.edu.cn/,"0561-3113072,0561-3113073",hbzjyzsb@163.com,占地面积（亩）：1000,学校地址：安徽省淮北市相阳路146号（东区）
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,江西省,2,3608,吉安市,1450400,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,吉安职业技术学院,36000,公办,36,江西,,,3187,6001,[],5000,综合类,6453,6453,20.2w,202172,297,297,0,http://www.japt.com.cn/zsxxw/http://www.japt.com.cn,"0796-8263123,0796-8263303",jazyjsxyzjc@163.com,占地面积（亩）：1098,学校地址：江西省吉安市中心城区吉安南大道133号
2,,江西省教育厅,2,3601,南昌市,1341900,360121,南昌县,2,0,38003,,2,2,1,1,2,2002,专科（高职）,江西科技职业学院,36001,民办,36,江西,,,923,6001,[],5000,综合类,4310,4310,19w,189653,4310,4310,0,http://zsb.jxkeda.com/http://www.jxkeda.com/,"0791-85160008,0791-85160018",ncvrt@163.com,占地面积（亩）：1000,学校地址：江西省南昌市银三角316国道金山一号
2,,湖南省,2,4301,长沙市,1303200,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,湖南艺术职业学院,36000,公办,43,湖南,,,2015,6001,[],5009,艺术类,3302,3302,18.4w,184081,3302,3302,0,https://www.arthn.com/zszt/zysz.htmhttp://www.arthn.com,"0731-88838967,0731-88632002",,占地面积（亩）：380,学校地址：湖南省长沙市经济开发区（星沙街道）特立东路719号
2,https://answer.eol.cn/fillmess/index?id=12084&source=zsgk_app,湖北省,2,4208,荆门市,1457100,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,荆门职业学院,36000,公办,42,湖北,,,3378,6001,[],5000,综合类,7278,7278,19.8w,197678,471,471,0,http://www.jmzyxy.net.cn/list.asp?classid=4http://www.jmzyxy.net.cn/,0724-6075203,,占地面积（亩）：800,学校地址：湖北省荆门市掇刀区军马场路3号
2,https://answer.eol.cn/fillmess/index?id=3479&source=zsgk_app,广东省教育厅,2,4407,江门市,1426500,440704,江海区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,广东南方职业学院,36001,民办,44,广东,,,2682,6001,[],5000,综合类,3942,3942,19w,190146,177,177,0,https://www.gdnfu.com/a/zhaoshengjiuye/zhaoshengbangongshi/http://www.gdnfu.com,"0750-3963333,0750-3073886",gdnfxy@126.com,占地面积（亩）：1448,学校地址：广东省江门市江海区五邑路683号
2,,四川省教育厅,2,5101,成都市,1296400,510112,龙泉驿区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,四川国际标榜职业学院,36001,民办,51,四川,,,781,6001,[],5009,艺术类,547,547,18.2w,182105,547,547,0,https://admission.polus.edu.cn/http://www.polus.edu.cn/,(028) 81077666,zhaoban@scpivotpoint.com,占地面积（亩）：1200,学校地址：四川省成都市龙泉驿区阳光教育城同策路3号
2,,辽宁省,2,2111,盘锦市,1206300,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,盘锦职业技术学院,36000,公办,21,辽宁,,,1682,6001,[],5000,综合类,1171,1171,18.1w,180613,35,35,0,http://zs.pjzy.net.cnhttp://www.pjvtc.edu.cn/,"0427-2936777,0427-2936004,0427-6952899",zhaoshengban2004@sina.com,占地面积（亩）：435,学校地址：辽宁省盘锦市辽东湾新区正邦路999号
2,,湖南省,2,4301,长沙市,1393800,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,长沙电力职业技术学院,36000,公办,43,湖南,,,2031,6001,[],5001,理工类,5067,5067,18.9w,188515,5067,5067,0,http://zsxx.cseptc.net/http://www.cseptc.net/,"0731-84074167,0731-84074198",293430113@qq.com,占地面积（亩）：400,学校地址：湖南省长沙市经济技术开发区盼盼路（泉塘）
2,,江苏省,2,3205,苏州市,1425600,320505,虎丘区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,苏州信息职业技术学院,36000,公办,32,江苏,,,2558,6001,[],5001,理工类,3801,3801,18.3w,183445,516,516,0,http://www.szitu.edu.cn/news/7/11http://www.szitu.edu.cn/,"0512-63110951,0512-63118999",zb@szitu.cn,占地面积（亩）：540,学校地址：江苏省苏州市吴江区鲈乡南路1237号
2,,广东省,2,4415,汕尾市,1276500,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,汕尾职业技术学院,36000,公办,44,广东,,,998,6001,[],5000,综合类,1514,1514,18w,180279,0,0,0,http://zsb.swpt.edu.cn/http://www.swvtc.cn/,"0660-3386864,0660-3396865",swzyzsb@163.com,占地面积（亩）：291,学校地址：广东省汕尾市城区文德路
2,,浙江省教育厅,2,3307,金华市,1302900,330783,东阳市,2,0,38003,,2,2,1,1,2,2001,普通本科,浙江广厦建设职业技术大学,36001,民办,33,浙江,,,1794,6000,[],5001,理工类,4003,4003,19.2w,192197,1226,1226,0,http://zs.guangshaxy.com/http://www.guangshaxy.com/,"0579-86668888,0579-86668858",zhaosheng@mail.guangshaxy.com,占地面积（亩）：1000,学校地址：浙江省东阳市广福东街1号
2,https://answer.eol.cn/fillmess/index?id=2420&source=zsgk_app,云南省,2,5301,昆明市,1255500,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,云南农业职业技术学院,36000,公办,53,云南,,,2169,6001,[],5002,农林类,1266,1266,19w,190450,0,0,0,https://zs.ynavc.com/http://www.ynavc.com/,0871-68875254,ynhjrst110@126.com,占地面积（亩）：10000,"学校地址：茭菱校区 ：云南省昆明市五华区茭菱路128号,小哨校区：云南省昆明市官渡区小哨"
2,,广西壮族自治区教育厅,2,4505,北海市,1352400,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,北海艺术设计学院,36001,民办,45,广西,,,1758,6000,[],5009,艺术类,2432,2432,18.6w,186483,291,291,0,https://www.sszss.com/bkzs/index.htmhttp://www.sszss.com,"0779-6801200,0779-6818000",beiyizjb@163.com,占地面积（亩）：1363,学校地址：广西壮族自治区北海市新世纪大道1号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,安徽省,2,3401,合肥市,1429800,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,安徽汽车职业技术学院,36000,公办,34,安徽,,,2668,6001,[],5001,理工类,2154,2154,17.9w,179208,87,87,0,https://www.ahavtc.edu.cn/,"0551-62298688,0551-62298668",ahqcxy@163.com,占地面积（亩）：328,学校地址：安徽省合肥市经济技术开发区紫云路99号
2,https://answer.eol.cn/fillmess/index?id=2222&source=zsgk_app,湖北省,2,4228,恩施土家族苗族自治州,1234700,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,恩施职业技术学院,36000,公办,42,湖北,,,1948,6001,[],5000,综合类,3795,3795,18.6w,185581,405,405,0,http://zsxx.eszy.edu.cn/http://www.eszy.edu.cn,"0718-8430774,0718-8433600",1454527930@qq.com.cn,占地面积（亩）：790,学校地址：湖北省恩施市学院路122号
2,,上海市教委,2,3101,上海市,1291400,310115,浦东新区,2,0,38003,,2,2,1,1,2,2001,普通本科,上海兴伟学院,36001,民办,31,上海,,,684,6000,[],5000,综合类,1699,1699,18.3w,183449,281,281,0,http://www.xingwei.edu.cn/,"021-68020761,021-68021300",info@xingwei.edu.cn,占地面积（亩）：354,学校地址：上海市浦东新区惠南镇城南路（又名沪南公路）1635号（靠近观海路）
2,,山西省,2,1407,晋中市,1391300,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,晋中职业技术学院,36000,公办,14,山西,,,1663,6001,[],5000,综合类,1662,1662,17.7w,177421,207,207,0,http://www.jzzy.sx.cn/,0354-2667008,jzzyzsb@163.com,占地面积（亩）：189,学校地址：山西省晋中市榆次区蕴华西街229号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,安徽省,2,3415,六安市,1281300,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,六安职业技术学院,36000,公办,34,安徽,,,1819,6001,[],5001,理工类,4125,4125,18.2w,181653,528,528,0,https://zsw.lvtc.edu.cn/http://www.lvtc.edu.cn/,"0564-3713016,0564-3711032",webmaster@luanteccol.net.cn,占地面积（亩）：1500,学校地址：安徽省六安市正阳路1号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,广西壮族自治区教育厅,2,4507,钦州市,1402600,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,广西英华国际职业学院,36001,民办,45,广西,,,1755,6001,[],5000,综合类,1929,1929,18.4w,184143,354,354,0,http://www.tic-gx.com/zszw/http://www.tic-gx.com,"0777-2808992,0777-2808993",xcb@tic-gx.com,占地面积（亩）：225,学校地址：广西壮族自治区钦州市南珠西大街188号
2,,武警总部,2,1201,天津市,9999999,120112,津南区,2,0,38003,,2,2,1,2,2,2001,普通本科,武警指挥学院,36000,公办,12,天津,,,2994,6000,[],5011,军事类,2091,2091,17.8w,177676,2091,2091,0,,,,占地面积（亩）：1700,学校地址：--
2,https://answer.eol.cn/fillmess/index?id=2515&source=zsgk_app,贵州省,2,5223,黔西南布依族苗族自治州,1381700,522301,兴义市,2,0,38003,,2,2,1,1,2,2002,专科（高职）,黔西南民族职业技术学院,36000,公办,52,贵州,,,2272,6001,[],5000,综合类,354,354,18.4w,183628,0,0,0,,"0859-3916666,0859-3655074,0859-3655069",qxnzy08@163.com,占地面积（亩）：797,学校地址：贵州省黔西南布依族苗族自治州兴义市凤仪路2号
2,https://answer.eol.cn/fillmess/index?id=2847&source=zsgk_app,安徽省,2,3411,滁州市,1429700,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,滁州城市职业学院,36000,公办,34,安徽,,,2667,6001,[],5006,财经类,3828,3828,18w,179663,222,222,0,http://www.czcvc.net/zsjyc/http://www.czcvc.edu.cn/,"0550-3566045,0550-3566123",czcszyxy@163.com,占地面积（亩）：1127,学校地址：安徽省滁州市醉翁西路101号
2,,山西省,2,1408,运城市,1439700,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,运城护理职业学院,36000,公办,14,山西,,,2864,6001,[],5003,医药类,1996,1996,17.6w,175923,51,51,0,https://www.ychlxy.com/zsjyc/https://www.ychlxy.com/,"0359-2510888,0359-2510022",ychy2510888@163.com,占地面积（亩）：380,学校地址：山西省运城市复旦西街2155号
2,,四川省教育厅,2,5101,成都市,1400400,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,四川文化传媒职业学院,36001,民办,51,四川,,,2092,6001,[],5000,综合类,12,12,17.5w,174720,12,12,0,http://www.svccc.net/ZSW_Indexhttp://www.svccc.net/,"028-82312000,028-82386271",whcmxy5188@163.com,占地面积（亩）：410,"学校地址：崇州校区：四川省成都市崇州市学苑东路22号,绵竹校区：四川省绵竹市二环路东路段88号"
2,,广西壮族自治区,2,4501,南宁市,1382700,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,广西经贸职业技术学院,36000,公办,45,广西,,,1750,6001,[],5006,财经类,1596,1596,17.9w,178642,29,29,0,https://www.gxjmxy.edu.cn/www/zsxxw/index.jhtmlhttps://www.gxjmxy.edu.cn/,"0771-5312199,0771-5300100",975405310@qq.com,占地面积（亩）：172,学校地址：广西壮族自治区南宁市青秀区青山路14号
2,https://answer.eol.cn/fillmess/index?id=12072&source=zsgk_app,湖北省,2,4201,武汉市,1446700,420115,江夏区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,湖北幼儿师范高等专科学校,36000,公办,42,湖北,,,3374,6001,[],5004,师范类,6690,6690,19.9w,198588,639,639,0,http://www.hbyzedu.cn/zsjy_index/5.aspxhttp://www.hbyzedu.cn,"027-87824422,027-65273719,027-87938468",,占地面积（亩）：700,"学校地址：汤逊湖校区：湖北省武汉市江夏庙山开发区华泰路95号,葛店校区：湖北省鄂州市葛店经济开发区高新东路特1号"
2,https://answer.eol.cn/fillmess/index?id=2993&source=zsgk_app,重庆市教委,2,5001,重庆市,1437000,500114,黔江区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,重庆经贸职业学院,36001,民办,50,重庆,,,2819,6001,[],5000,综合类,538,538,17.2w,172204,54,54,0,http://zs.cqvcet.com/http://www.cqvcet.com/,"023-79311888,023-79320888",cqjmzjc@163.com,占地面积（亩）：790,学校地址：重庆市黔江区武陵大道北段1785号
2,,浙江省,2,3302,宁波市,5055900,330205,江北区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,宁波幼儿师范高等专科学校,36000,公办,33,浙江,,,2905,6001,[],5004,师范类,1826,1826,17.7w,176771,451,451,0,https://zsw.nbei.net/https://www.ncec.edu.cn/,"0574-87200222,0574-87212325",nbyzzsb@nbei.net,占地面积（亩）：518,"学校地址：杭州湾校区：浙江省宁波市杭州湾新区金溪西路129号,宁波校区：浙江省宁波市江北区环城北路西段625号"
2,https://answer.eol.cn/fillmess/index?id=1655&source=zsgk_app,香港特别行政区,2,8103,新界,9999999,810302,大埔区,2,0,38003,,2,2,1,1,2,2001,普通本科,香港教育大学,36000,公办,81,香港,,,2602,6000,[],5000,综合类,7155,7155,18.1w,181139,7155,7155,0,http://www.eduhk.hkhttp://www.eduhk.hk,852-29487654,gao@eduhk.hk,占地面积（亩）：188,学校地址：香港特别行政区大埔区露屏路10号
2,,山西省,2,1401,太原市,1369300,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,山西警官职业学院,36000,公办,14,山西,,,1655,6001,[],5007,政法类,1320,1320,17.3w,173173,210,210,0,http://www.sxpolice.org/nzcms_list_news.asp?id=674&sort_id=658http://www.sxpolice.org/,"0351-2873880,0351-2873889",sxjyzsb@126.com,占地面积（亩）：228,学校地址：山西省太原市双塔南路34号
2,,江西省,2,3601,南昌市,1386800,360103,西湖区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,江西工程职业学院,36000,公办,36,江西,,,922,6001,[],5000,综合类,3610,3610,18.3w,182773,3610,3610,0,http://59.52.97.137:82/Item/list.asp?id=214http://www.jxrtvu.com/gczyxy/,0791-86587211,,占地面积（亩）：145,学校地址：江西省南昌市西湖区安石路69号
2,https://answer.eol.cn/fillmess/index?id=2021&source=zsgk_app,广西壮族自治区,2,4501,南宁市,1135000,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,广西体育高等专科学校,36000,公办,45,广西,,,1728,6001,[],5008,体育类,2847,2847,18.5w,185194,204,204,0,http://zs.gxtznn.comhttp://www.gxtznn.com/,"0771-2851929,0771-2425381",gxtyzk@163.com,占地面积（亩）：131,学校地址：广西壮族自治区南宁市公园路2号
2,https://answer.eol.cn/fillmess/index?id=2115&source=zsgk_app,安徽省,2,3401,合肥市,1306200,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,安徽广播影视职业技术学院,36000,公办,34,安徽,,,1827,6001,[],5009,艺术类,3417,3417,17.4w,173814,357,357,0,http://www.amtc.edu.cn/zsw/http://www.amtc.edu.cn/,"0551-64200251,0551-64200256,0551-64200252",xueshengchu13062@163.com,占地面积（亩）：619,学校地址：安徽省合肥市新站区高教城文忠路与学府路交口
2,,辽宁省,2,2114,葫芦岛市,1293100,0,,2,77006,38003,,2,2,1,1,2,2002,专科（高职）,渤海船舶职业学院,36000,公办,21,辽宁,,,1693,6001,[],5001,理工类,2379,2379,17.7w,176688,287,287,0,http://zsw.bhcy.cn/index.htmhttp://www.bhcy.cn/,"0429-2465222,15804292001,15804293001",bhcyzb@163.com,占地面积（亩）：728,学校地址：辽宁省葫芦岛市兴城市龙兴路29号
2,,浙江省,2,3301,杭州市,1264700,330102,上城区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,浙江同济科技职业学院,36000,公办,33,浙江,,,1773,6001,[],5001,理工类,4007,4007,17.8w,177996,805,805,0,http://zs.zjtongji.edu.cn:8008/http://www.zjtongji.edu.cn/,"0571-83863688,0571-83863268",tk_edu@163.com,占地面积（亩）：1137,学校地址：浙江省杭州市萧山区宁围街道耕文路418号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,江西省,2,3601,南昌市,1297600,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,江西机电职业技术学院,36000,公办,36,江西,,,943,6001,[],5001,理工类,3023,3023,17.6w,176444,412,412,0,http://zs.jxjdxy.edu.cn/html/nzs/index.htmlhttp://www.jxjdxy.edu.cn/html/jdzz/index.html,0791-85211999,jxjxgyxx@jxjxgyxx.com,占地面积（亩）：375,学校地址：江西省南昌市昌北经济技术开发区枫林大道168号
2,https://answer.eol.cn/fillmess/index?id=2334&source=zsgk_app,新疆维吾尔自治区,2,6529,阿克苏地区,1309300,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,阿克苏职业技术学院,36000,公办,65,新疆,,,2074,6001,[],5000,综合类,843,843,17.1w,170938,0,0,0,http://zsb.akszy.edu.cn/http://www.akszy.edu.cn/,"0997-6889203,0997-6889204,0997-6889205,0997-6889200",zs2525223@sina.com,占地面积（亩）：1162,学校地址：新疆维吾尔自治区阿克苏地区温宿县温宿镇学府路041号
2,https://answer.eol.cn/fillmess/index?id=2454&source=zsgk_app,江苏省,2,3212,泰州市,1210600,321202,海陵区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,泰州职业技术学院,36000,公办,32,江苏,,,2207,6001,[],5001,理工类,2503,2503,17.3w,173077,74,74,0,http://zs.tzpc.edu.cn/http://www.tzpc.edu.cn,"0523-86055000,0523-86055001,0523-86055002",zsbtzy@163.com,占地面积（亩）：1082,学校地址：江苏省泰州市医药高新区天星路8号
2,https://answer.eol.cn/fillmess/index?id=2085&source=zsgk_app,浙江省教育厅,2,3304,嘉兴市,1302800,330411,秀洲区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,嘉兴南洋职业技术学院,36001,民办,33,浙江,,,1797,6001,[],5000,综合类,1976,1976,17.2w,171696,484,484,0,http://zsw.jxnyc.net/http://www.jxnyc.net/,"0573-82302189,0573-82301914,0573-82302937",jxny2189@163.com,占地面积（亩）：580,学校地址：浙江省嘉兴市大德路999号
2,,浙江省,2,3301,杭州市,1286300,330102,上城区,2,77006,38003,,2,2,1,1,2,2002,专科（高职）,浙江艺术职业学院,36000,公办,33,浙江,,,1775,6001,[],5009,艺术类,2173,2173,17.5w,174765,535,535,0,https://www2.zj-art.com/zhaosheng/http://www.zj-art.com/,"0571-87150116,0571-87150181",zjartzs@sina.com,占地面积（亩）：230,学校地址：浙江省杭州市滨江区滨文路518号
2,,福建省,2,3505,泉州市,1433100,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,泉州幼儿师范高等专科学校,36000,公办,35,福建,,,2954,6001,[],5004,师范类,2173,2173,17.3w,172967,484,484,0,http://www.qzygz.net/zsjycy/zsdt.htmhttp://www.qzygz.net/,"0595-22392291,0595-22392362",zsb@qzygz.net,占地面积（亩）：548,"学校地址：校本部：福建省泉州市丰泽区嘉祥路801号,永春校区：福建省泉州市永春县城北环路389号"
2,https://answer.eol.cn/fillmess/index?id=7379&source=zsgk_app,云南省,2,5301,昆明市,1455000,530103,盘龙区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,云南财经职业学院,36000,公办,53,云南,,,3280,6001,[],5006,财经类,2040,2040,19.4w,194213,201,201,0,http://zsw.ynczy.edu.cn/http://www.ynczy.edu.cn,"0871-65810290,0871-65841605",czyzsjyc@163.com,占地面积（亩）：253,学校地址：云南省昆明市五华区龙泉路408号
2,,新疆维吾尔自治区,2,6502,克拉玛依市,1248200,650203,克拉玛依区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,克拉玛依职业技术学院,36000,公办,65,新疆,,,2071,6001,[],5001,理工类,1026,1026,16.8w,168376,32,32,0,https://zsjy.kzjsxy.edu.cn/https://www.kzjsxy.edu.cn/,"0992-6234377,0992-6609801",kzjsxyzsjy@sohu.com,占地面积（亩）：8223,"学校地址：克拉玛依校区：新疆维吾尔自治区克拉玛依市克拉玛依区安定路355号,独山子校区：新疆维吾尔自治区克拉玛依市独山子北京路10号"
2,https://answer.eol.cn/fillmess/index?id=2163&source=zsgk_app,福建省,2,3501,福州市,1397000,350121,闽侯县,2,0,38003,,2,2,1,1,2,2002,专科（高职）,福建艺术职业学院,36000,公办,35,福建,,,1880,6001,[],5009,艺术类,1488,1488,17.2w,171662,0,0,0,http://www.fjyszyxy.com/http://www.fjyszyxy.com,"0591-38268178,0591-38268198",,占地面积（亩）：200,学校地址：福建省福州市闽侯西江滨大道学院路8号（闽侯行政服务中心旁）
2,,广东省教育厅,2,4401,广州市,1412300,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,广州珠江职业技术学院,36001,民办,44,广东,,,2062,6001,[],5000,综合类,287,287,17w,170466,287,287,0,http://demo2.ltpower.net/web/zjzy-f3b89a2229da9031e461acc4877f911e/h/index.aspxhttp://www.gzzjxy.edu.cn/,020-82719999,zhujiangedu@163.com,占地面积（亩）：1186,"学校地址：广州校区：广东省广州市增城区增江街塔山大道2号,福田校区：广东省惠州市博罗县福田镇莲塘岗学院路1号"
